muon_pt,muon_eta,muon_phi,antimuon_pt,antimuon_eta,antimuon_phi,delta_eta,delta_phi,delta_R,label
42.949413,0.4617337,-2.4399917,36.083057,-0.6791852,0.7440288,1.140919,3.0991652,3.3025022,1
33.769318,1.6493312,-2.1516511,33.21095,0.05571491,1.1082388,1.5936162,3.0232956,3.4175913,1
40.998543,-2.011322,-0.30017325,45.089928,-2.768072,2.9853399,0.75674987,2.9976723,3.0917163,1
57.583824,0.89468664,-0.04216155,42.555958,1.3009984,2.1433785,0.4063118,2.18554,2.2229877,1
29.447256,1.204657,-1.393127,30.650059,-0.68872553,1.6276263,1.8933825,3.0207534,3.5650873,1
44.194298,1.7746664,-0.122931756,55.32641,0.80940753,-1.8015231,0.9652589,1.6785915,1.9363352,1
36.108864,-1.6544967,0.48181948,39.666237,-2.8450587,-3.0124125,1.190562,2.7889535,3.0324411,1
40.485165,-3.4636564,-0.26095632,41.071407,-4.1696453,2.6286576,0.7059889,2.8896139,2.9746075,1
36.686436,-1.3453301,0.39408436,49.918503,-0.07754864,-1.5750372,1.2677815,1.9691217,2.341946,1
30.829054,-0.42298567,0.025364002,38.985935,-1.9195093,3.1035185,1.4965236,3.0781546,3.4226625,1
45.856625,-2.329393,-1.9590855,46.382298,-2.9491746,0.8446459,0.61978173,2.8037314,2.8714175,1
44.841583,2.0789185,0.79804105,40.864426,1.3153772,-2.4782112,0.7635412,3.0069335,3.102361,1
42.229088,-1.7043064,-1.79008,28.158451,-3.182021,1.617402,1.4777145,2.8757036,3.233158,1
33.6158,-0.23860659,-1.3205935,69.75568,0.95831835,-2.547696,1.1969249,1.2271025,1.714179,1
26.148314,-1.3710033,1.1733981,44.36839,0.17400402,-1.7780436,1.5450072,2.951442,3.3313746,1
38.959972,-4.653033,3.1118248,26.358887,-3.5038102,-0.050021242,1.1492226,3.1213396,3.32618,0
46.253788,2.9329212,1.2599739,44.383644,3.2998514,-1.9835646,0.36693025,3.0396473,3.0617142,1
45.4081,2.4860234,-0.6946921,46.24541,2.3390937,2.3645253,0.14692974,3.0592175,3.062744,1
45.730804,0.12883112,-2.1794128,45.78244,0.2589309,0.84494877,0.13009977,3.0243616,3.0271585,1
58.521294,1.7851014,-1.7321489,37.29979,1.5436721,0.9930812,0.24142933,2.7252302,2.7359035,1
70.95419,0.74418765,-1.5129191,55.64362,0.63080895,-3.131426,0.1133787,1.6185071,1.6224735,1
29.452564,-0.878385,-2.7241342,29.497623,-2.9657376,0.5407919,2.0873525,3.0182593,3.6697316,1
59.10176,-2.424901,-0.5039199,63.684032,-1.6907885,-1.9715506,0.7341125,1.4676306,1.6409938,1
48.79738,1.9880491,2.0287375,28.19048,2.2238102,-1.2389255,0.23576105,3.0155222,3.0247242,0
45.27597,2.3654802,0.7071141,33.906204,3.5549493,-2.05587,1.1894691,2.7629845,3.0081422,1
43.000954,-1.8032019,-1.0454634,45.90443,-2.2471495,2.151483,0.44394755,3.086239,3.118006,1
36.908424,1.7618203,-0.49135894,41.33328,0.58772343,2.6448405,1.1740968,3.1361995,3.3487685,1
41.437073,-2.1075437,2.702743,43.319195,-1.6135962,-0.46650985,0.4939475,3.1139328,3.1528656,1
32.98516,-2.5450687,0.06011788,39.13898,-4.015172,-3.1068785,1.4701033,3.1161892,3.4455535,1
40.64777,2.1470425,-1.1556284,46.81867,2.6890228,2.1323001,0.54198027,2.9952567,3.0438962,1
34.760612,-1.944228,-1.3229485,38.701054,-3.8969643,1.872215,1.9527363,3.088022,3.6536365,0
52.376537,-1.0098276,-0.45768085,38.978317,-0.7355458,2.7829626,0.2742818,3.0425417,3.05488,1
42.33632,3.5868268,-0.29268757,48.833015,3.571564,2.8969502,0.015262842,3.0935476,3.0935853,1
47.862686,1.3226753,-0.37106523,41.274754,0.60137624,2.8309183,0.7212991,3.0812018,3.1645026,1
43.905647,2.072257,0.97777194,43.9211,1.7572112,-2.089766,0.31504583,3.067538,3.0836735,1
36.051846,2.553723,-1.4758947,46.935017,3.8308215,0.6905888,1.2770984,2.1664834,2.5148818,1
37.227688,0.55443895,-1.8189143,44.059326,-0.5146762,0.88750756,1.0691152,2.7064219,2.909936,1
29.356712,0.19905831,-0.14635225,42.445747,1.9467765,-3.0587,1.7477182,2.912348,3.3965116,1
52.57509,2.8890054,-2.8566964,26.879763,1.4095612,1.1998026,1.4794443,2.2266867,2.6733665,1
48.66342,-0.58797073,-0.12360431,40.542473,-0.21351944,-2.8625598,0.37445128,2.7389557,2.7644336,1
42.133877,1.2444124,-0.15234323,43.098225,0.6007835,2.8683212,0.6436289,3.0206645,3.088474,1
52.385357,-1.6068094,3.0777612,42.996616,-0.84933436,0.09280622,0.757475,2.984955,3.0795658,0
67.652435,-2.8680902,-2.2268662,30.236607,-2.9672916,1.1365247,0.09920144,2.9197943,2.921479,1
42.486652,1.723018,1.5701166,49.131706,1.9411188,-1.6160823,0.21810079,3.0969865,3.104657,1
38.8915,1.4374992,0.58749044,50.985214,1.1733699,-2.7076025,0.26412928,2.9880927,2.9997437,1
49.239902,-2.6841433,-2.3603768,40.81601,-2.4965441,0.6202132,0.18759918,2.98059,2.986488,1
39.902714,1.4259351,1.6516079,42.390617,2.5142014,-1.7830037,1.0882663,2.848574,3.0493765,1
42.671223,-2.3838847,1.8976928,44.38838,-1.822728,-1.3275634,0.56115663,3.0579293,3.1089914,1
30.282946,-5.279244,-2.6288412,36.794147,-3.5939314,0.8376109,1.6853125,2.8167336,3.2824178,1
30.563618,2.348051,-0.16646634,36.006096,0.6660717,2.9763222,1.6819794,3.1403973,3.562464,1
47.452198,3.5101852,0.8359113,44.026485,3.323919,-2.4452348,0.18626618,3.0020392,3.0078123,1
32.815487,-1.1812986,-0.8416597,47.25392,-0.019861363,2.728973,1.1614373,2.7125528,2.950742,1
31.818518,-2.5292723,-0.8538492,33.169888,-0.77750844,2.3746054,1.7517638,3.0547307,3.5213711,1
45.654583,-0.22129032,0.23029678,36.724995,0.7140334,-2.7115302,0.9353237,2.941827,3.0869365,1
34.70983,-0.7470668,1.7971193,61.68277,-0.6683217,-0.99748266,0.07874507,2.7946017,2.7957108,1
35.752613,3.768726,2.2984514,30.654028,1.7808765,-2.261765,1.9878496,1.7229693,2.6306214,1
25.257349,-0.53714234,-2.9804494,25.646925,-2.930993,0.24439508,2.3938508,3.0583413,3.883809,1
40.583157,-1.0495236,2.862002,43.609203,0.2821073,-1.6966133,1.331631,1.7245705,2.1788495,1
34.60609,0.13290209,-0.8435272,27.270292,1.9646398,2.5988064,1.8317378,2.840852,3.3801928,1
44.305798,1.9934032,2.6179256,28.136908,3.3009093,-0.8812262,1.3075061,2.784034,3.0757792,1
74.79573,-2.9205408,0.6387146,72.98831,-1.942924,-2.374261,0.9776168,3.0129755,3.1676104,0
25.579391,3.5444236,2.1923466,31.657757,2.8415277,-0.65585905,0.7028959,2.8482058,2.9336562,0
57.56871,2.769398,2.275638,34.26993,3.2274644,-1.0265336,0.45806646,2.9810135,3.0160017,1
47.15784,0.36692634,2.8359642,44.65206,0.48778653,-0.20756449,0.12086019,3.0435288,3.0459275,1
46.939644,3.1961184,-0.43901917,43.192173,2.4215484,-2.530315,0.77457,2.0912955,2.230129,1
47.798515,-4.2453914,1.7008113,44.425613,-3.8849201,-1.4581984,0.36047125,3.1241758,3.1449027,1
38.438168,-2.4343102,3.0404768,49.13506,-3.1019337,0.054204363,0.6676235,2.986272,3.0599906,1
45.02564,-1.2706484,-1.8306872,45.23532,-1.4803667,1.1262681,0.20971835,2.9569554,2.9643831,1
34.300156,0.27384633,2.306166,55.71483,1.1520241,-1.4749104,0.8781778,2.5021088,2.6517437,1
27.15925,4.427238,2.2777696,33.00803,4.303346,-0.7097889,0.12389183,2.9875586,2.9901264,0
47.456787,1.1243769,2.3456156,35.93084,0.35516235,-1.0495751,0.7692145,2.887995,2.9886796,1
45.26503,-2.8163989,-1.7702901,40.513405,-2.0896108,1.4070725,0.72678804,3.1058228,3.1897266,1
43.556393,-2.0396478,-2.969786,47.19256,-2.0274496,0.0868609,0.01219821,3.0566468,3.0566711,1
37.875385,2.3714926,-1.7942891,26.373163,0.62406945,1.5676821,1.7474232,2.9212143,3.4039655,1
39.771465,1.2492507,-0.5596102,36.41408,2.4923515,2.7010117,1.2431009,3.0225637,3.268209,1
34.78754,-3.7712762,-1.1618232,31.105663,-2.2039618,1.8328075,1.5673144,2.9946308,3.3799834,1
27.844992,1.4683377,-0.011631468,25.24695,3.746755,2.637579,2.278417,2.6492105,3.4942095,1
35.897736,-1.522259,1.4598677,55.914024,-1.2856754,-1.0609528,0.23658359,2.5208209,2.5318985,1
39.63721,-0.62985665,-2.9827714,53.808254,-0.02123192,0.6689222,0.6086247,2.631492,2.700958,1
65.17513,3.0651653,-1.8014002,25.748478,4.091107,2.0718265,1.0259416,2.409959,2.6192477,1
36.41533,-3.5414011,-2.6382217,51.93917,-3.0637183,0.34985396,0.47768283,2.9880757,3.0260167,1
61.90346,-0.56341016,2.2259903,71.55651,0.6783077,-0.47141588,1.2417178,2.697406,2.9694886,0
32.67627,-4.161131,-0.8029962,57.843613,-3.137958,3.0839965,1.0231729,2.3961928,2.6054986,1
42.62903,-0.12984964,-0.24291734,51.286278,0.13345964,2.919583,0.2633093,3.1206849,3.1317737,1
43.26788,-0.12519135,-0.53997153,37.213535,-1.1835915,2.495106,1.0584002,3.0350776,3.2143283,1
53.658546,0.88122797,0.48539594,43.091217,1.0784284,2.87743,0.19720042,2.392034,2.4001489,1
45.446766,2.5084321,1.0744566,46.212986,2.5334902,-1.8317043,0.025058031,2.9061606,2.9062686,1
36.084743,2.3606973,1.2342813,42.05051,2.090956,-1.7855824,0.2697413,3.0198634,3.0318863,0
38.238155,0.059625853,2.3735158,45.757866,0.9728091,-0.7187894,0.9131832,3.0923054,3.2243226,1
38.263584,1.7756823,-2.1561518,30.575272,3.4304264,1.0424511,1.654744,3.0845826,3.500404,1
49.09354,-1.0083574,-2.1020217,25.776863,-2.481524,1.5685657,1.4731666,2.6125977,2.9993143,1
41.07847,-1.6235651,-0.53152657,39.90567,-1.6656986,2.6440587,0.04213357,3.1076005,3.107886,1
35.732944,0.8473449,-1.6342789,29.686249,2.6237466,1.6145133,1.7764018,3.0343935,3.5161269,1
47.170654,0.006247431,-1.299199,37.224537,0.77358884,1.8288103,0.7673414,3.1280093,3.2207537,1
37.04126,4.205044,2.4904416,44.628788,2.712747,0.58538693,1.4922967,1.9050543,2.4199548,1
36.69914,2.008289,0.7117033,41.012966,3.2302866,-2.5127504,1.2219975,3.0587318,3.2937999,1
32.953728,-4.1665573,-0.15554594,55.550503,-3.760097,2.7645957,0.4064603,2.9201417,2.948294,1
44.32679,-1.2637782,-1.4790642,47.280506,-1.0400419,2.031949,0.22373629,2.7721722,2.781186,1
35.987297,0.6833803,-2.4991698,28.263151,-1.0781188,0.52116126,1.7614992,3.0203311,3.4964669,1
36.859203,4.628763,2.6494246,31.21999,2.9507108,0.015001906,1.6780524,2.6344225,3.1234665,1
36.978897,-1.5947834,0.7578614,42.21529,-2.74005,-2.511882,1.1452667,3.0134423,3.2237356,1
28.757357,-1.6506015,2.1718383,32.76043,-2.6834848,-0.6687823,1.0328833,2.8406203,3.0225768,0
43.887978,2.944904,1.7047644,37.235134,1.8140178,-2.0023031,1.1308863,2.5761178,2.813412,1
41.100185,1.9173684,-1.5784819,47.113285,1.1031018,2.1056304,0.81426656,2.5990732,2.7236395,1
39.28011,3.9240375,2.3438296,27.998053,2.4768946,-0.53523386,1.4471428,2.8790638,3.2223022,1
48.805733,-2.4301686,-0.9155315,35.039864,-1.5674804,1.9754121,0.8626882,2.8909435,3.0169165,1
34.435425,2.420743,1.5656261,60.3878,2.5768826,-1.8104874,0.15613961,2.9070723,2.9112625,1
37.741848,-3.4306211,-1.8068333,47.04833,-2.4954493,1.3363674,0.93517184,3.1399848,3.2762861,1
25.369623,-0.7746496,-1.5201998,50.564297,0.7801081,2.2578628,1.5547577,2.505123,2.9483747,1
51.979225,2.5283504,-0.97479004,29.529251,1.3148842,1.7356036,1.2134662,2.7103937,2.9696352,1
46.555668,0.7412416,-2.2883937,41.16689,0.27038184,0.82831806,0.47085974,3.1167119,3.152079,1
48.747036,2.6407757,1.701698,40.80436,3.079692,-1.2817494,0.4389162,2.9834473,3.0155604,1
28.125296,1.3381608,-0.64838207,34.407097,3.1726398,2.541144,1.8344791,3.0936596,3.596671,1
35.14518,2.6917696,0.7891756,32.901062,4.2834396,-2.441114,1.59167,3.0528958,3.4429038,1
54.0382,1.1623819,2.142666,52.704525,0.9614982,-1.5146718,0.20088369,2.6258476,2.6335204,0
42.45086,0.38540336,-0.87209743,39.04271,-0.51681423,2.2940316,0.9022176,3.1170561,3.2450016,1
26.80266,2.3316915,0.93272305,57.170635,1.2823619,-2.3829682,1.0493296,2.9674942,3.1475568,1
27.727201,0.3075406,2.8829775,48.78937,0.23074616,0.05776559,0.07679443,2.8252118,2.8262553,0
45.13648,-1.4724244,-0.91948766,37.166794,-1.27313,1.7087713,0.19929433,2.628259,2.6358042,0
40.406055,-1.8079748,-1.6054589,50.374905,-0.04848407,-1.861549,1.7594907,0.25609016,1.7780298,1
41.811363,-0.32847667,-0.69116384,42.23785,0.50271195,2.4119473,0.8311886,3.103111,3.2125025,1
37.355072,-2.6205835,0.42736426,42.477886,-1.5490102,-2.672353,1.0715734,3.0997174,3.279713,1
44.747158,-2.902354,-0.5831452,47.277847,-3.0629115,2.5638602,0.16055751,3.1361802,3.1402874,1
28.105906,1.1826789,0.38360682,30.421991,3.2023106,-2.6708388,2.0196316,3.0544455,3.6617687,1
40.13337,1.4976035,-2.8139663,60.40273,2.3023376,-0.058744818,0.8047341,2.7552214,2.8703382,0
26.66408,-1.4227437,-2.3847647,44.181118,-2.8418796,1.1364515,1.4191359,2.7619693,3.1052248,1
41.8894,1.4946529,1.8596848,48.58939,1.2379764,-1.298773,0.25667644,3.1247275,3.135252,1
37.65587,0.7533047,-0.674865,45.866478,0.9486114,2.7032926,0.19530666,2.9050276,2.9115856,1
29.547865,-0.5709369,-0.13130164,43.438343,-1.9790484,-3.1105883,1.4081115,2.9792864,3.2952883,1
34.488407,1.146539,-1.6435349,31.44594,2.8664725,1.4633365,1.7199335,3.1068714,3.5511718,1
31.607225,2.5686855,-0.9845985,56.92363,2.7228503,1.6404634,0.15416479,2.625062,2.629585,1
59.391872,2.5633676,-1.0683861,43.00811,2.6125355,1.6610417,0.04916787,2.7294278,2.7298706,1
103.44592,-2.6545355,-1.7569022,99.78113,-1.2248921,1.3399545,1.4296434,3.0968566,3.4109237,0
33.836937,-3.1390347,-2.0380375,43.099648,-1.9277183,1.1905445,1.2113165,3.0546038,3.2860146,1
70.946754,2.1639733,-0.6111883,37.09613,1.5335429,-2.4464145,0.63043046,1.8352263,1.9404892,1
42.05736,-2.3417532,2.2563174,68.25473,-2.3556492,-2.0138788,0.013895988,2.0129893,2.0130372,1
108.73719,2.34829,-1.0316818,90.964226,2.158343,2.208346,0.18994689,3.0431578,3.0490801,0
25.00077,-0.8239734,-2.0197203,70.23963,0.65552413,2.665666,1.4794976,1.5977986,2.1775844,1
40.264477,1.7330949,-2.29362,50.49048,1.4097513,0.78191096,0.32334363,3.075531,3.0924816,1
31.309874,-0.103856005,-1.7373745,61.00396,-1.583694,-0.17289463,1.479838,1.56448,2.1534898,1
47.86882,-0.5644318,-2.3467877,33.734253,-1.6161178,0.5452716,1.051686,2.8920593,3.0773447,1
44.43282,-1.3917934,-1.6798912,54.407433,-1.7125523,1.4377491,0.32075894,3.1176405,3.1340978,1
31.473179,2.4968731,1.9455122,38.194397,4.0744066,-1.3384196,1.5775335,2.9992535,3.388825,1
44.351875,4.5278993,-0.2390104,34.87621,3.2678106,-3.0798469,1.2600887,2.8408368,3.107761,1
42.557037,-3.2224855,-2.7303953,45.9404,-2.847045,0.28437063,0.3754406,3.014766,3.0380535,1
37.06654,-2.7145014,0.2983966,28.261114,-0.95622283,2.7955456,1.7582786,2.497149,3.0540624,1
41.713284,-2.4090862,1.3561118,34.78048,-1.1963049,-1.5146725,1.2127813,2.870784,3.1164465,1
67.30442,1.4129919,1.3781357,28.442991,1.5176023,-2.11471,0.10461044,2.7903397,2.7923,1
59.022213,-1.8972709,-0.39886636,33.74218,-2.4761431,3.0321965,0.5788722,2.8521225,2.9102743,1
39.107536,1.8115432,0.61612105,34.854767,0.47444853,-2.6633801,1.3370947,3.0036843,3.2878475,1
46.822334,2.5025961,-2.5249019,31.935404,1.5326402,0.8125204,0.9699559,2.9457629,3.1013439,1
53.504448,0.78752124,0.2894884,45.157177,0.939121,-2.8583674,0.15159976,3.1353295,3.1389923,1
29.888893,3.213375,-0.31804085,33.68526,4.08263,2.867448,0.86925507,3.0976965,3.217348,0
40.341057,-2.489281,0.88073593,30.505081,-0.9311556,-2.9610968,1.5581253,2.441353,2.8961973,1
47.12254,-3.1605532,-0.47149196,50.974586,-4.5033565,-1.7300619,1.3428032,1.25857,1.8404126,1
40.227806,1.4570947,-0.64364266,48.922306,0.88655514,2.4652052,0.57053953,3.1088479,3.1607676,1
48.073505,-2.8593705,-0.9139028,43.535824,-2.545848,2.1315973,0.31352258,3.0455,3.0615954,1
35.890793,0.6013106,2.108325,30.027117,-0.23256901,2.723989,0.8338796,0.615664,1.0365314,0
47.537544,2.043772,2.1399817,48.2008,2.221601,-0.9906304,0.17782903,3.1306121,3.1356587,1
33.11735,-1.5583583,-1.0931101,27.214872,0.41015726,2.1345727,1.9685156,3.0555027,3.6347148,1
41.38183,-2.4146879,2.6341333,46.578255,-1.9035083,-0.57921475,0.51117957,3.0698373,3.1121063,1
30.270367,1.4273441,-0.027207455,47.16461,2.331486,3.1018028,0.9041419,3.1290102,3.2570198,1
38.447273,-0.0319271,1.6504513,47.40695,-0.43729335,-1.8345352,0.40536624,2.798199,2.8274086,1
45.663063,-1.9267774,1.0175934,46.343376,-2.1103482,-2.0960622,0.18357086,3.1136553,3.119062,1
48.084087,1.3819252,0.978817,40.92082,2.1353774,-2.7413006,0.7534522,2.5630677,2.6715176,1
42.780678,-0.380104,1.3844084,39.43286,-1.3128318,-1.4187031,0.93272775,2.8031113,2.9542198,1
35.339096,1.5526487,-0.007690125,35.152233,3.0105543,2.8461225,1.4579057,2.8538127,3.204643,1
36.115597,-0.0060180645,-2.2306206,41.24886,-1.4707949,0.86754185,1.4647769,3.0981624,3.4269783,1
33.525093,1.4669791,0.1480599,36.1851,2.8189926,-2.9512181,1.3520135,3.0992777,3.3813403,1
50.55664,1.4813468,0.93513924,28.202976,0.31040603,-2.218859,1.1709409,3.1291873,3.341095,1
29.800611,-1.0759164,0.4787176,31.555635,-0.9229636,2.1929235,0.15295279,1.714206,1.7210162,0
42.470387,0.6171489,2.4502819,43.036793,-0.1381975,-0.8693169,0.75534636,2.963587,3.0583322,1
79.03272,-1.3457611,-0.8721744,39.686016,0.12706831,-0.13811268,1.4728293,0.7340617,1.6456223,1
37.605938,4.230549,-2.8132703,35.198967,2.7309341,0.34186813,1.4996147,3.1280472,3.468937,1
42.32545,-2.4553573,3.0544474,45.67158,-3.096977,0.18812147,0.6416197,2.8663256,2.9372602,1
45.89395,-3.2116678,1.5256691,47.12083,-3.0746198,-1.6783652,0.137048,3.0791514,3.0821998,1
32.559658,2.1675086,-2.978128,40.35654,0.77048075,-0.1472456,1.3970279,2.8308823,3.156831,1
49.349743,1.6534334,-2.6211464,41.641922,1.0056673,1.3236854,0.6477661,2.3383534,2.4264166,1
36.559837,-2.1121526,2.3036525,48.73894,-1.2665061,-1.195797,0.8456465,2.783736,2.9093478,1
30.52518,1.239949,0.35915378,46.949203,-0.25574106,-2.9461544,1.4956901,2.9778774,3.332393,1
30.665049,3.4864578,1.1604716,33.41693,1.6960925,-2.0607939,1.7903653,3.0619204,3.5469375,1
45.04319,-1.563464,3.08129,32.826794,-0.48456198,-0.27837187,1.078902,2.9235237,3.116251,1
36.997795,3.2687201,-0.99836594,46.380573,2.1308575,2.093945,1.1378627,3.092311,3.2950141,1
31.773344,0.24363862,-1.0623852,36.906048,2.0405033,1.9769549,1.7968646,3.03934,3.5307662,1
46.878086,-3.8102787,0.4556653,44.194115,-4.085132,-2.687992,0.27485347,3.139528,3.1515362,1
59.472946,-0.60447025,-1.969481,36.210796,-0.9706154,1.7470765,0.36614513,2.5666277,2.5926125,1
28.871191,1.4129752,0.82030684,28.024391,3.4093366,-2.5078049,1.9963614,2.9550736,3.566219,1
27.113115,1.5232619,-1.1214631,49.455116,1.7038245,1.6655861,0.18056262,2.7870493,2.7928922,0
30.336555,-3.0672772,0.93994033,33.35331,-4.8823953,-2.4961412,1.8151181,2.8471043,3.3764858,1
27.516148,-0.67724854,-0.5279733,32.027428,-2.8264005,3.0040503,2.149152,2.7511618,3.4910953,1
40.572353,3.0896573,1.9048471,52.31215,2.8849726,-1.2074562,0.20468473,3.112303,3.1190264,1
38.039597,-3.3502731,2.9758182,35.110954,-1.9335877,-0.017028892,1.4166855,2.9928467,3.3112125,1
43.047245,-1.3019036,0.9873646,34.515667,-0.10137175,-2.1549764,1.2005318,3.1408446,3.3624666,1
25.023895,-0.5508734,0.93641007,80.98821,-1.2261056,-1.5891668,0.6752322,2.5255768,2.614283,1
40.125797,2.8782592,2.6338012,36.686226,1.548709,-1.0012058,1.3295501,2.6481783,2.9631996,1
65.9051,2.8381026,-1.9363488,34.393963,2.5533981,1.8787726,0.28470445,2.468064,2.4844308,1
42.944233,2.1461606,-2.6627798,35.455353,2.153292,0.64802307,0.007131338,2.9723828,2.9723911,0
35.93709,-0.26444578,-2.1674562,32.6443,1.3766174,0.9233642,1.6410632,3.0908203,3.4994655,1
34.04492,1.9461323,-1.1805441,50.78286,3.773192,-1.8958529,1.8270596,0.7153089,1.9620942,1
44.460625,1.2943598,-0.3940595,46.67319,1.4927391,2.6926787,0.19837928,3.086738,3.0931063,1
33.922523,0.66279864,-1.1979752,32.543644,2.1820052,2.247669,1.5192065,2.8375413,3.2186377,1
31.749495,2.309567,2.5262341,167.82317,1.90742,1.4165773,0.40214694,1.1096566,1.1802796,1
43.664017,3.0959904,-1.3896928,39.79648,1.6479911,2.2113307,1.4479994,2.682162,3.0480642,0
50.708675,1.590026,1.6637915,49.94102,1.2979721,-1.4830158,0.29205394,3.1363785,3.149947,0
43.099934,-2.3162546,-1.6328249,38.419685,-1.1078702,1.7066432,1.2083844,2.9437172,3.1820848,1
48.17637,-1.1155005,-1.0685745,40.201527,-1.7771513,2.2114527,0.6616509,3.0031579,3.0751812,1
40.930126,-4.2866387,-0.2749594,52.117363,-3.9223258,2.4663568,0.3643129,2.741316,2.7654183,1
29.454317,-2.7822368,2.440107,34.454597,-0.9595225,-0.6073134,1.8227143,3.0474207,3.5509238,1
40.001175,-0.6561888,1.6409361,38.91045,-0.091768585,-1.5389338,0.5644202,3.1033156,3.1542253,1
28.433954,2.0871623,-1.0009927,34.69256,3.939273,2.6069646,1.8521109,2.6752284,3.253792,1
38.966366,-2.7708166,2.2661042,51.52125,-1.374837,-2.5335631,1.3959795,1.4835179,2.0370526,1
42.151955,1.7331661,-0.37509543,50.65452,1.8973224,-3.0982866,0.16415632,2.7231915,2.7281349,1
48.018852,-3.353959,-0.6531898,42.526955,-3.6848266,2.3048897,0.33086753,2.9580793,2.976526,1
48.206768,0.19234869,2.647199,39.689873,0.54840416,-0.45968872,0.35605547,3.1068876,3.1272233,1
42.65561,0.27186027,-1.3423907,58.295708,-0.40466568,3.1065035,0.67652595,1.8342917,1.9550737,1
37.49611,-0.4617774,-2.7643595,41.611645,-1.451016,0.36377573,0.98923856,3.1281352,3.2808266,1
32.93913,2.154327,-1.2090645,34.20871,3.9003503,1.9763751,1.7460234,3.0977461,3.5559287,1
41.2432,-0.9964407,-0.69706684,49.327915,-1.2694643,2.499886,0.27302355,3.0862324,3.0982854,1
31.63549,-0.92155945,-1.21244,27.877674,0.72409546,1.6295944,1.6456549,2.8420343,3.284104,1
42.34244,2.5233572,1.3432972,44.018497,3.4086246,-1.8013293,0.8852675,3.1385586,3.2610195,1
28.3595,3.706751,0.55131817,33.1862,1.7797295,-3.0393727,1.9270216,2.6924946,3.311033,1
47.864735,-0.19204181,-0.9481187,25.950853,-1.6358377,1.99204,1.4437959,2.9401588,3.2755275,1
37.433556,0.04891921,-0.65756553,51.76795,-0.8323057,2.5407972,0.88122493,3.084823,3.2082222,1
39.995144,1.3009789,0.8108969,43.008713,0.31673425,-2.4676635,0.98424464,3.004625,3.1617258,1
35.02237,-2.1186426,-0.8665127,60.19631,-2.253294,2.043636,0.13465142,2.9101489,2.9132624,1
33.05482,1.2899851,-2.5782013,30.992876,-0.3026324,0.3130676,1.5926175,2.891269,3.3008888,1
32.72094,2.5793827,1.500342,25.259968,4.5639467,-1.5785389,1.9845641,3.0788805,3.6630588,1
42.847645,-3.0629563,-0.20246111,46.895226,-2.761805,2.9584057,0.30115128,3.1223185,3.1368082,1
35.855095,-1.5165422,0.81049854,34.741665,-0.07645169,-2.1582723,1.4400905,2.9687707,3.2996151,1
44.58422,-2.8840697,2.9654465,45.394466,-2.582193,-0.27552143,0.30187678,3.0422175,3.0571582,1
49.683266,0.48767427,0.9833499,39.51974,0.2164119,-2.2246954,0.27126235,3.0751402,3.0870814,1
36.102673,-1.9397627,-2.0042858,45.022316,-2.988948,0.9898055,1.0491854,2.9940913,3.1725972,1
34.76225,2.4275734,2.9247053,43.604515,2.8525746,-0.53588337,0.42500114,2.8225968,2.8544137,0
